open_time,open,high,low,close,volume
1707892740000,49591.2,49600.0,49590.3,49600.0,0.6626391
1707892800000,49600.0,49628.0,49600.0,49627.8,11.41802504
1707892860000,49627.8,49627.9,49602.2,49608.1,0.76779453
1707892920000,49608.2,49615.3,49605.8,49605.8,3.21935491
1707892980000,49605.9,49615.3,49595.6,49595.6,5.0865492
1707893040000,49595.6,49595.6,49566.8,49568.6,2.60393233
1707893100000,49568.6,49571.6,49558.7,49558.7,7.94656673
1707893160000,49557.2,49584.8,49557.2,49581.7,2.88030393
1707893220000,49581.7,49593.8,49581.7,49590.2,0.58697126
1707893280000,49590.2,49590.2,49561.1,49583.6,9.30717185
1707893340000,49583.6,49583.6,49553.3,49560.6,4.46984089
1707893400000,49560.6,49571.7,49547.6,49565.7,5.1257327
1707893460000,49569.9,49590.2,49568.1,49589.6,2.39661699
1707893520000,49589.7,49604.5,49588.8,49590.4,4.31869718
1707893580000,49589.6,49604.4,49580.9,49604.4,0.68846611
1707893640000,49604.4,49604.4,49596.8,49596.8,2.10980312
1707893700000,49596.8,49601.0,49596.8,49601.0,0.3133321
1707893760000,49601.0,49613.1,49600.9,49613.1,2.33802404
1707893820000,49613.1,49629.8,49613.1,49627.9,1.84107211
1707893880000,49628.0,49638.2,49619.6,49638.2,2.60178625
1707893940000,49639.8,49639.9,49630.8,49630.9,2.32864686
1707894000000,49633.0,49659.1,49633.0,49652.7,7.92577923
1707894060000,49652.8,49666.6,49649.7,49665.5,16.29224818
1707894120000,49665.4,49665.5,49641.1,49665.4,9.04623779
1707894180000,49665.3,49682.2,49656.2,49682.2,7.71400553
1707894240000,49682.6,49698.0,49678.5,49689.6,17.29720787
1707894300000,49689.6,49697.3,49667.8,49670.0,9.0335543
1707894360000,49669.9,49696.0,49655.0,49690.9,12.55100051
1707894420000,49690.9,49709.5,49690.9,49709.4,13.66971121
1707894480000,49709.4,49725.1,49694.6,49694.6,27.16057329
1707894540000,49694.5,49701.3,49667.5,49667.5,1.79904828
1707894600000,49667.5,49690.5,49660.0,49690.5,5.12686908
1707894660000,49690.5,49690.5,49656.0,49663.9,20.54696403
1707894720000,49662.7,49662.7,49650.7,49654.2,11.53516931
1707894780000,49654.1,49671.9,49654.1,49668.5,9.10990541
1707894840000,49668.4,49674.8,49657.8,49658.4,4.53192796
1707894900000,49660.5,49668.5,49648.2,49648.2,5.71510125
1707894960000,49648.2,49651.8,49624.1,49649.0,14.99901256
1707895020000,49649.8,49669.6,49641.4,49667.2,1.37395364
1707895080000,49667.2,49674.7,49667.2,49674.7,0.15501471
1707895140000,49674.7,49684.5,49646.8,49653.6,5.59330023
1707895200000,49653.5,49681.9,49653.5,49681.8,4.17265953
1707895260000,49681.8,49693.9,49681.5,49686.6,6.10647844
1707895320000,49686.5,49693.8,49678.9,49692.2,10.53420237
1707895380000,49692.2,49715.8,49692.2,49706.1,13.1022485
1707895440000,49706.0,49719.7,49687.2,49689.4,5.26598505
1707895500000,49691.8,49730.0,49691.8,49722.9,12.65948042
1707895560000,49722.1,49744.0,49722.1,49743.9,19.2456028
1707895620000,49743.9,49746.6,49738.7,49745.4,6.8404692
1707895680000,49745.3,49765.9,49745.0,49760.0,12.97513589
1707895740000,49760.0,49851.0,49759.3,49843.3,43.63146423
1707895800000,49843.3,49859.8,49822.4,49857.8,25.88707808
1707895860000,49857.8,49873.2,49820.6,49820.6,12.72404315
1707895920000,49820.6,49834.8,49816.9,49816.9,5.16749808
1707895980000,49815.7,49835.5,49791.2,49793.8,14.29995701
1707896040000,49793.8,49797.9,49771.3,49789.5,5.4915625
1707896100000,49789.5,49831.3,49782.8,49829.4,17.21729872
1707896160000,49829.5,49831.3,49788.5,49788.5,6.35772681
1707896220000,49788.5,49802.5,49763.3,49766.7,6.03331403
1707896280000,49763.4,49790.0,49755.7,49784.3,15.23174698
1707896340000,49784.2,49789.0,49773.0,49788.9,5.0296455
1707896400000,49788.9,49788.9,49751.7,49761.1,9.32135986
1707896460000,49761.0,49770.9,49751.2,49766.1,3.39753959
1707896520000,49766.1,49788.0,49764.6,49782.4,5.24009898
1707896580000,49782.3,49782.4,49771.5,49771.5,0.27978648
1707896640000,49771.5,49800.5,49771.5,49794.7,4.88315822
1707896700000,49794.6,49809.5,49775.0,49775.1,12.17752865
1707896760000,49775.1,49795.7,49772.3,49791.2,1.09597141
1707896820000,49791.2,49805.5,49791.2,49801.9,2.51286063
1707896880000,49801.9,49807.8,49781.7,49789.9,6.50847883
1707896940000,49790.0,49807.8,49790.0,49807.7,2.26235627
1707897000000,49807.7,49850.0,49807.6,49849.9,19.33061533
1707897060000,49849.8,49854.7,49838.1,49854.0,5.09025947
1707897120000,49853.9,49866.6,49838.8,49838.8,10.15294423
1707897180000,49838.7,49858.0,49823.8,49858.0,8.87417658
1707897240000,49857.9,49864.9,49857.9,49864.8,2.08871264
1707897300000,49864.5,49875.0,49841.0,49841.0,5.06641333
1707897360000,49841.0,49857.9,49816.0,49855.4,6.08474576
